id,name,zipcode,country_id/id,state_id/id
city_co_466,BOJACÁ,25099,base.co,base.state_co_11
city_co_467,CABRERA,25120,base.co,base.state_co_11
city_co_468,CACHIPAY,25123,base.co,base.state_co_11
city_co_469,CAJICÁ,25126,base.co,base.state_co_11
city_co_470,CAPARRAPÍ,25148,base.co,base.state_co_11
city_co_471,CÁQUEZA,25151,base.co,base.state_co_11
city_co_472,CARMEN DE CARUPA,25154,base.co,base.state_co_11
city_co_473,CHAGUANÍ,25168,base.co,base.state_co_11
city_co_474,CHÍA,25175,base.co,base.state_co_11
city_co_475,CHIPAQUE,25178,base.co,base.state_co_11
city_co_476,CHOACHÍ,25181,base.co,base.state_co_11
city_co_477,CHOCONTÁ,25183,base.co,base.state_co_11
city_co_478,COGUA,25200,base.co,base.state_co_11
city_co_479,COTA,25214,base.co,base.state_co_11
city_co_480,CUCUNUBÁ,25224,base.co,base.state_co_11
city_co_481,EL COLEGIO,25245,base.co,base.state_co_11
city_co_482,EL PEÑÓN,25258,base.co,base.state_co_11
city_co_483,EL ROSAL,25260,base.co,base.state_co_11
city_co_484,FACATATIVÁ,25269,base.co,base.state_co_11
city_co_485,FÓMEQUE,25279,base.co,base.state_co_11
city_co_486,FOSCA,25281,base.co,base.state_co_11
city_co_487,FUNZA,25286,base.co,base.state_co_11
city_co_488,FÚQUENE,25288,base.co,base.state_co_11
city_co_489,FUSAGASUGÁ,25290,base.co,base.state_co_11
city_co_490,GACHALÁ,25293,base.co,base.state_co_11
city_co_491,GACHANCIPÁ,25295,base.co,base.state_co_11
city_co_492,GACHETÁ,25297,base.co,base.state_co_11
city_co_493,GAMA,25299,base.co,base.state_co_11
city_co_494,GIRARDOT,25307,base.co,base.state_co_11
city_co_495,GRANADA,25312,base.co,base.state_co_11
city_co_496,GUACHETÁ,25317,base.co,base.state_co_11
city_co_497,GUADUAS,25320,base.co,base.state_co_11
city_co_498,GUASCA,25322,base.co,base.state_co_11
city_co_499,GUATAQUÍ,25324,base.co,base.state_co_11
city_co_500,GUATAVITA,25326,base.co,base.state_co_11
city_co_501,GUAYABAL DE SÍQUIMA,25328,base.co,base.state_co_11
city_co_502,GUAYABETAL,25335,base.co,base.state_co_11
city_co_503,GUTIÉRREZ,25339,base.co,base.state_co_11
city_co_504,JERUSALÉN,25368,base.co,base.state_co_11
city_co_505,JUNÍN,25372,base.co,base.state_co_11
city_co_506,LA CALERA,25377,base.co,base.state_co_11
city_co_507,LA MESA,25386,base.co,base.state_co_11
city_co_508,LA PALMA,25394,base.co,base.state_co_11
city_co_509,LA PEÑA,25398,base.co,base.state_co_11
city_co_510,LA VEGA,25402,base.co,base.state_co_11
city_co_511,LENGUAZAQUE,25407,base.co,base.state_co_11
city_co_512,MACHETÁ,25426,base.co,base.state_co_11
city_co_513,MADRID,25430,base.co,base.state_co_11
city_co_514,MANTA,25436,base.co,base.state_co_11
city_co_515,MEDINA,25438,base.co,base.state_co_11
city_co_516,MOSQUERA,25473,base.co,base.state_co_11
city_co_517,NARIÑO,25483,base.co,base.state_co_11
city_co_518,NEMOCÓN,25486,base.co,base.state_co_11
city_co_519,NILO,25488,base.co,base.state_co_11
city_co_520,NIMAIMA,25489,base.co,base.state_co_11
city_co_521,NOCAIMA,25491,base.co,base.state_co_11
city_co_522,VENECIA,25506,base.co,base.state_co_11
city_co_523,PACHO,25513,base.co,base.state_co_11
city_co_524,PAIME,25518,base.co,base.state_co_11
city_co_525,PANDI,25524,base.co,base.state_co_11
city_co_526,PARATEBUENO,25530,base.co,base.state_co_11
city_co_527,PASCA,25535,base.co,base.state_co_11
city_co_528,PUERTO SALGAR,25572,base.co,base.state_co_11
city_co_529,PULÍ,25580,base.co,base.state_co_11
city_co_530,QUEBRADANEGRA,25592,base.co,base.state_co_11
city_co_531,QUETAME,25594,base.co,base.state_co_11
city_co_532,QUIPILE,25596,base.co,base.state_co_11
city_co_533,APULO,25599,base.co,base.state_co_11
city_co_534,RICAURTE,25612,base.co,base.state_co_11
city_co_535,SAN ANTONIO DEL TEQUENDAMA,25645,base.co,base.state_co_11
city_co_536,SAN BERNARDO,25649,base.co,base.state_co_11
city_co_537,SAN CAYETANO,25653,base.co,base.state_co_11
city_co_538,SAN FRANCISCO,25658,base.co,base.state_co_11
city_co_539,SAN JUAN DE RIOSECO,25662,base.co,base.state_co_11
city_co_540,SASAIMA,25718,base.co,base.state_co_11
city_co_541,SESQUILÉ,25736,base.co,base.state_co_11
city_co_542,SIBATÉ,25740,base.co,base.state_co_11
city_co_543,SILVANIA,25743,base.co,base.state_co_11
city_co_544,SIMIJACA,25745,base.co,base.state_co_11
city_co_545,SOACHA,25754,base.co,base.state_co_11
city_co_546,SOPÓ,25758,base.co,base.state_co_11
city_co_547,SUBACHOQUE,25769,base.co,base.state_co_11
city_co_548,SUESCA,25772,base.co,base.state_co_11
city_co_549,SUPATÁ,25777,base.co,base.state_co_11
city_co_550,SUSA,25779,base.co,base.state_co_11
city_co_551,SUTATAUSA,25781,base.co,base.state_co_11
city_co_552,TABIO,25785,base.co,base.state_co_11
city_co_553,TAUSA,25793,base.co,base.state_co_11
city_co_554,TENA,25797,base.co,base.state_co_11
city_co_555,TENJO,25799,base.co,base.state_co_11
city_co_556,TIBACUY,25805,base.co,base.state_co_11
city_co_557,TIBIRITA,25807,base.co,base.state_co_11
city_co_558,TOCAIMA,25815,base.co,base.state_co_11
city_co_559,TOCANCIPÁ,25817,base.co,base.state_co_11
city_co_560,TOPAIPÍ,25823,base.co,base.state_co_11
city_co_561,UBALÁ,25839,base.co,base.state_co_11
city_co_562,UBAQUE,25841,base.co,base.state_co_11
city_co_563,VILLA DE SAN DIEGO DE UBATÉ,25843,base.co,base.state_co_11
city_co_564,UNE,25845,base.co,base.state_co_11
city_co_565,ÚTICA,25851,base.co,base.state_co_11
city_co_566,VERGARA,25862,base.co,base.state_co_11
city_co_567,VIANÍ,25867,base.co,base.state_co_11
city_co_568,VILLAGÓMEZ,25871,base.co,base.state_co_11
city_co_569,VILLAPINZÓN,25873,base.co,base.state_co_11
city_co_570,VILLETA,25875,base.co,base.state_co_11
city_co_571,VIOTÁ,25878,base.co,base.state_co_11
city_co_572,YACOPÍ,25885,base.co,base.state_co_11
city_co_573,ZIPACÓN,25898,base.co,base.state_co_11
city_co_574,ZIPAQUIRÁ,25899,base.co,base.state_co_11
city_co_575,QUIBDÓ,27001,base.co,base.state_co_12
city_co_576,ACANDÍ,27006,base.co,base.state_co_12
city_co_577,ALTO BAUDÓ,27025,base.co,base.state_co_12
city_co_578,ATRATO,27050,base.co,base.state_co_12
city_co_579,BAGADÓ,27073,base.co,base.state_co_12
city_co_580,BAHÍA SOLANO,27075,base.co,base.state_co_12
city_co_581,BAJO BAUDÓ,27077,base.co,base.state_co_12
city_co_582,BOJAYÁ,27099,base.co,base.state_co_12
city_co_583,EL CANTÓN DEL SAN PABLO,27135,base.co,base.state_co_12
city_co_584,CARMEN DEL DARIÉN,27150,base.co,base.state_co_12
city_co_585,CÉRTEGUI,27160,base.co,base.state_co_12
city_co_586,CONDOTO,27205,base.co,base.state_co_12
city_co_587,EL CARMEN DE ATRATO,27245,base.co,base.state_co_12
city_co_588,EL LITORAL DEL SAN JUAN,27250,base.co,base.state_co_12
city_co_589,ISTMINA,27361,base.co,base.state_co_12
city_co_590,JURADÓ,27372,base.co,base.state_co_12
city_co_591,LLORÓ,27413,base.co,base.state_co_12
city_co_592,MEDIO ATRATO,27425,base.co,base.state_co_12
city_co_593,MEDIO BAUDÓ,27430,base.co,base.state_co_12
city_co_594,MEDIO SAN JUAN,27450,base.co,base.state_co_12
city_co_595,NÓVITA,27491,base.co,base.state_co_12
city_co_596,NUQUÍ,27495,base.co,base.state_co_12
city_co_597,RÍO IRÓ,27580,base.co,base.state_co_12
city_co_598,RÍO QUITO,27600,base.co,base.state_co_12
city_co_599,RIOSUCIO,27615,base.co,base.state_co_12
city_co_600,SAN JOSÉ DEL PALMAR,27660,base.co,base.state_co_12
city_co_601,SIPÍ,27745,base.co,base.state_co_12
city_co_602,TADÓ,27787,base.co,base.state_co_12
city_co_603,UNGUÍA,27800,base.co,base.state_co_12
city_co_604,UNIÓN PANAMERICANA,27810,base.co,base.state_co_12
city_co_605,NEIVA,41001,base.co,base.state_co_13
city_co_606,ACEVEDO,41006,base.co,base.state_co_13
city_co_607,AGRADO,41013,base.co,base.state_co_13
city_co_608,AIPE,41016,base.co,base.state_co_13
city_co_609,ALGECIRAS,41020,base.co,base.state_co_13
city_co_610,ALTAMIRA,41026,base.co,base.state_co_13
city_co_611,BARAYA,41078,base.co,base.state_co_13
city_co_612,CAMPOALEGRE,41132,base.co,base.state_co_13
city_co_613,COLOMBIA,41206,base.co,base.state_co_13
city_co_614,ELÍAS,41244,base.co,base.state_co_13
city_co_615,GARZÓN,41298,base.co,base.state_co_13
city_co_616,GIGANTE,41306,base.co,base.state_co_13
city_co_617,GUADALUPE,41319,base.co,base.state_co_13
city_co_618,HOBO,41349,base.co,base.state_co_13
city_co_619,ÍQUIRA,41357,base.co,base.state_co_13
city_co_620,ISNOS,41359,base.co,base.state_co_13
city_co_621,LA ARGENTINA,41378,base.co,base.state_co_13
city_co_622,LA PLATA,41396,base.co,base.state_co_13
city_co_623,NÁTAGA,41483,base.co,base.state_co_13
city_co_624,OPORAPA,41503,base.co,base.state_co_13
city_co_625,PAICOL,41518,base.co,base.state_co_13
city_co_626,PALERMO,41524,base.co,base.state_co_13
city_co_627,PALESTINA,41530,base.co,base.state_co_13
city_co_628,PITAL,41548,base.co,base.state_co_13
city_co_629,PITALITO,41551,base.co,base.state_co_13
city_co_630,RIVERA,41615,base.co,base.state_co_13
city_co_631,SALADOBLANCO,41660,base.co,base.state_co_13
city_co_632,SAN AGUSTÍN,41668,base.co,base.state_co_13
city_co_633,SANTA MARÍA,41676,base.co,base.state_co_13
city_co_634,SUAZA,41770,base.co,base.state_co_13
city_co_635,TARQUI,41791,base.co,base.state_co_13
city_co_636,TESALIA,41797,base.co,base.state_co_13
city_co_637,TELLO,41799,base.co,base.state_co_13
city_co_638,TERUEL,41801,base.co,base.state_co_13
city_co_639,TIMANÁ,41807,base.co,base.state_co_13
city_co_640,VILLAVIEJA,41872,base.co,base.state_co_13
city_co_641,YAGUARÁ,41885,base.co,base.state_co_13
city_co_642,RIOHACHA,44001,base.co,base.state_co_14
city_co_643,ALBANIA,44035,base.co,base.state_co_14
city_co_644,BARRANCAS,44078,base.co,base.state_co_14
city_co_645,DIBULLA,44090,base.co,base.state_co_14
city_co_646,DISTRACCIÓN,44098,base.co,base.state_co_14
city_co_647,EL MOLINO,44110,base.co,base.state_co_14
city_co_648,FONSECA,44279,base.co,base.state_co_14
city_co_649,HATONUEVO,44378,base.co,base.state_co_14
city_co_650,LA JAGUA DEL PILAR,44420,base.co,base.state_co_14
city_co_651,MAICAO,44430,base.co,base.state_co_14
city_co_652,MANAURE,44560,base.co,base.state_co_14
city_co_653,SAN JUAN DEL CESAR,44650,base.co,base.state_co_14
city_co_654,URIBIA,44847,base.co,base.state_co_14
city_co_655,URUMITA,44855,base.co,base.state_co_14
city_co_656,VILLANUEVA,44874,base.co,base.state_co_14
city_co_657,SANTA MARTA,47001,base.co,base.state_co_15
city_co_658,ALGARROBO,47030,base.co,base.state_co_15
city_co_659,ARACATACA,47053,base.co,base.state_co_15
city_co_660,ARIGUANÍ,47058,base.co,base.state_co_15
city_co_661,CERRO DE SAN ANTONIO,47161,base.co,base.state_co_15
city_co_662,CHIVOLO,47170,base.co,base.state_co_15
city_co_663,CIÉNAGA,47189,base.co,base.state_co_15
city_co_664,CONCORDIA,47205,base.co,base.state_co_15
city_co_665,EL BANCO,47245,base.co,base.state_co_15
city_co_666,EL PIÑÓN,47258,base.co,base.state_co_15
city_co_667,EL RETÉN,47268,base.co,base.state_co_15
city_co_668,FUNDACIÓN,47288,base.co,base.state_co_15
city_co_669,GUAMAL,47318,base.co,base.state_co_15
city_co_670,NUEVA GRANADA,47460,base.co,base.state_co_15
city_co_671,PEDRAZA,47541,base.co,base.state_co_15
city_co_672,PIJIÑO DEL CARMEN,47545,base.co,base.state_co_15
city_co_673,PIVIJAY,47551,base.co,base.state_co_15
city_co_674,PLATO,47555,base.co,base.state_co_15
city_co_675,PUEBLOVIEJO,47570,base.co,base.state_co_15
city_co_676,REMOLINO,47605,base.co,base.state_co_15
city_co_677,SABANAS DE SAN ÁNGEL,47660,base.co,base.state_co_15
city_co_678,SALAMINA,47675,base.co,base.state_co_15
city_co_679,SAN SEBASTIÁN DE BUENAVISTA,47692,base.co,base.state_co_15
city_co_680,SAN ZENÓN,47703,base.co,base.state_co_15
city_co_681,SANTA ANA,47707,base.co,base.state_co_15
city_co_682,SANTA BÁRBARA DE PINTO,47720,base.co,base.state_co_15
city_co_683,SITIONUEVO,47745,base.co,base.state_co_15
city_co_684,TENERIFE,47798,base.co,base.state_co_15
city_co_685,ZAPAYÁN,47960,base.co,base.state_co_15
city_co_686,ZONA BANANERA,47980,base.co,base.state_co_15
city_co_687,VILLAVICENCIO,50001,base.co,base.state_co_16
city_co_688,ACACÍAS,50006,base.co,base.state_co_16
city_co_689,BARRANCA DE UPÍA,50110,base.co,base.state_co_16
city_co_690,CABUYARO,50124,base.co,base.state_co_16
city_co_691,CASTILLA LA NUEVA,50150,base.co,base.state_co_16
city_co_692,CUBARRAL,50223,base.co,base.state_co_16
city_co_693,CUMARAL,50226,base.co,base.state_co_16
city_co_694,EL CALVARIO,50245,base.co,base.state_co_16
city_co_695,EL CASTILLO,50251,base.co,base.state_co_16
city_co_696,EL DORADO,50270,base.co,base.state_co_16
city_co_697,FUENTE DE ORO,50287,base.co,base.state_co_16
city_co_698,GRANADA,50313,base.co,base.state_co_16
city_co_699,GUAMAL,50318,base.co,base.state_co_16
city_co_700,MAPIRIPÁN,50325,base.co,base.state_co_16
city_co_701,MESETAS,50330,base.co,base.state_co_16
city_co_702,LA MACARENA,50350,base.co,base.state_co_16
city_co_703,URIBE,50370,base.co,base.state_co_16
city_co_704,LEJANÍAS,50400,base.co,base.state_co_16
city_co_705,PUERTO CONCORDIA,50450,base.co,base.state_co_16
city_co_706,PUERTO GAITÁN,50568,base.co,base.state_co_16
city_co_707,PUERTO LÓPEZ,50573,base.co,base.state_co_16
city_co_708,PUERTO LLERAS,50577,base.co,base.state_co_16
city_co_709,PUERTO RICO,50590,base.co,base.state_co_16
city_co_710,RESTREPO,50606,base.co,base.state_co_16
city_co_711,SAN CARLOS DE GUAROA,50680,base.co,base.state_co_16
city_co_712,SAN JUAN DE ARAMA,50683,base.co,base.state_co_16
city_co_713,SAN JUANITO,50686,base.co,base.state_co_16
city_co_714,SAN MARTÍN,50689,base.co,base.state_co_16
city_co_715,VISTAHERMOSA,50711,base.co,base.state_co_16
city_co_716,PASTO,52001,base.co,base.state_co_17
city_co_717,ALBÁN,52019,base.co,base.state_co_17
city_co_718,ALDANA,52022,base.co,base.state_co_17
city_co_719,ANCUYA,52036,base.co,base.state_co_17
city_co_720,ARBOLEDA,52051,base.co,base.state_co_17
city_co_721,BARBACOAS,52079,base.co,base.state_co_17
city_co_722,BELÉN,52083,base.co,base.state_co_17
city_co_723,BUESACO,52110,base.co,base.state_co_17
city_co_724,COLÓN,52203,base.co,base.state_co_17
city_co_725,CONSACÁ,52207,base.co,base.state_co_17
city_co_726,CONTADERO,52210,base.co,base.state_co_17
city_co_727,CÓRDOBA,52215,base.co,base.state_co_17
city_co_728,CUASPUD CARLOSAMA,52224,base.co,base.state_co_17
city_co_729,CUMBAL,52227,base.co,base.state_co_17
city_co_730,CUMBITARA,52233,base.co,base.state_co_17
city_co_731,CHACHAGÜÍ,52240,base.co,base.state_co_17
city_co_732,EL CHARCO,52250,base.co,base.state_co_17
city_co_733,EL PEÑOL,52254,base.co,base.state_co_17
city_co_734,EL ROSARIO,52256,base.co,base.state_co_17
city_co_735,EL TABLÓN DE GÓMEZ,52258,base.co,base.state_co_17
city_co_736,EL TAMBO,52260,base.co,base.state_co_17
city_co_737,FUNES,52287,base.co,base.state_co_17
city_co_738,GUACHUCAL,52317,base.co,base.state_co_17
city_co_739,GUAITARILLA,52320,base.co,base.state_co_17
city_co_740,GUALMATÁN,52323,base.co,base.state_co_17
city_co_741,ILES,52352,base.co,base.state_co_17
city_co_742,IMUÉS,52354,base.co,base.state_co_17
city_co_743,IPIALES,52356,base.co,base.state_co_17
city_co_744,LA CRUZ,52378,base.co,base.state_co_17
city_co_745,LA FLORIDA,52381,base.co,base.state_co_17
city_co_746,LA LLANADA,52385,base.co,base.state_co_17
city_co_747,LA TOLA,52390,base.co,base.state_co_17
city_co_748,LA UNIÓN,52399,base.co,base.state_co_17
city_co_749,LEIVA,52405,base.co,base.state_co_17
city_co_750,LINARES,52411,base.co,base.state_co_17
city_co_751,LOS ANDES,52418,base.co,base.state_co_17
city_co_752,MAGÜÍ,52427,base.co,base.state_co_17
city_co_753,MALLAMA,52435,base.co,base.state_co_17
city_co_754,MOSQUERA,52473,base.co,base.state_co_17
city_co_755,NARIÑO,52480,base.co,base.state_co_17
city_co_756,OLAYA HERRERA,52490,base.co,base.state_co_17
city_co_757,OSPINA,52506,base.co,base.state_co_17
city_co_758,FRANCISCO PIZARRO,52520,base.co,base.state_co_17
city_co_759,POLICARPA,52540,base.co,base.state_co_17
city_co_760,POTOSÍ,52560,base.co,base.state_co_17
city_co_761,PROVIDENCIA,52565,base.co,base.state_co_17
city_co_762,PUERRES,52573,base.co,base.state_co_17
city_co_763,PUPIALES,52585,base.co,base.state_co_17
city_co_764,RICAURTE,52612,base.co,base.state_co_17
city_co_765,ROBERTO PAYÁN,52621,base.co,base.state_co_17
city_co_766,SAMANIEGO,52678,base.co,base.state_co_17
city_co_767,SANDONÁ,52683,base.co,base.state_co_17
city_co_768,SAN BERNARDO,52685,base.co,base.state_co_17
city_co_769,SAN LORENZO,52687,base.co,base.state_co_17
city_co_770,SAN PABLO,52693,base.co,base.state_co_17
city_co_771,SAN PEDRO DE CARTAGO,52694,base.co,base.state_co_17
city_co_772,SANTA BÁRBARA,52696,base.co,base.state_co_17
city_co_773,SANTACRUZ,52699,base.co,base.state_co_17
city_co_774,SAPUYES,52720,base.co,base.state_co_17
city_co_775,TAMINANGO,52786,base.co,base.state_co_17
city_co_776,TANGUA,52788,base.co,base.state_co_17
city_co_777,SAN ANDRÉS DE TUMACO,52835,base.co,base.state_co_17
city_co_778,TÚQUERRES,52838,base.co,base.state_co_17
city_co_779,YACUANQUER,52885,base.co,base.state_co_17
city_co_780,SAN JOSÉ DE CÚCUTA,54001,base.co,base.state_co_18
city_co_781,ÁBREGO,54003,base.co,base.state_co_18
city_co_782,ARBOLEDAS,54051,base.co,base.state_co_18
city_co_783,BOCHALEMA,54099,base.co,base.state_co_18
city_co_784,BUCARASICA,54109,base.co,base.state_co_18
city_co_785,CÁCOTA,54125,base.co,base.state_co_18
city_co_786,CÁCHIRA,54128,base.co,base.state_co_18
city_co_787,CHINÁCOTA,54172,base.co,base.state_co_18
city_co_788,CHITAGÁ,54174,base.co,base.state_co_18
city_co_789,CONVENCIÓN,54206,base.co,base.state_co_18
city_co_790,CUCUTILLA,54223,base.co,base.state_co_18
city_co_791,DURANIA,54239,base.co,base.state_co_18
city_co_792,EL CARMEN,54245,base.co,base.state_co_18
city_co_793,EL TARRA,54250,base.co,base.state_co_18
city_co_794,EL ZULIA,54261,base.co,base.state_co_18
city_co_795,GRAMALOTE,54313,base.co,base.state_co_18
city_co_796,HACARÍ,54344,base.co,base.state_co_18
city_co_797,HERRÁN,54347,base.co,base.state_co_18
city_co_798,LABATECA,54377,base.co,base.state_co_18
city_co_799,LA ESPERANZA,54385,base.co,base.state_co_18
city_co_800,LA PLAYA,54398,base.co,base.state_co_18
city_co_801,LOS PATIOS,54405,base.co,base.state_co_18
city_co_802,LOURDES,54418,base.co,base.state_co_18
city_co_803,MUTISCUA,54480,base.co,base.state_co_18
city_co_804,OCAÑA,54498,base.co,base.state_co_18
city_co_805,PAMPLONA,54518,base.co,base.state_co_18
city_co_806,PAMPLONITA,54520,base.co,base.state_co_18
city_co_807,PUERTO SANTANDER,54553,base.co,base.state_co_18
city_co_808,RAGONVALIA,54599,base.co,base.state_co_18
city_co_809,SALAZAR,54660,base.co,base.state_co_18
city_co_810,SAN CALIXTO,54670,base.co,base.state_co_18
city_co_811,SAN CAYETANO,54673,base.co,base.state_co_18
city_co_812,SANTIAGO,54680,base.co,base.state_co_18
city_co_813,SARDINATA,54720,base.co,base.state_co_18
city_co_814,SILOS,54743,base.co,base.state_co_18
city_co_815,TEORAMA,54800,base.co,base.state_co_18
city_co_816,TIBÚ,54810,base.co,base.state_co_18
city_co_817,TOLEDO,54820,base.co,base.state_co_18
city_co_818,VILLA CARO,54871,base.co,base.state_co_18
city_co_819,VILLA DEL ROSARIO,54874,base.co,base.state_co_18
city_co_820,ARMENIA,63001,base.co,base.state_co_19
city_co_821,BUENAVISTA,63111,base.co,base.state_co_19
city_co_822,CALARCÁ,63130,base.co,base.state_co_19
city_co_823,CIRCASIA,63190,base.co,base.state_co_19
city_co_824,CÓRDOBA,63212,base.co,base.state_co_19
city_co_825,FILANDIA,63272,base.co,base.state_co_19
city_co_826,GÉNOVA,63302,base.co,base.state_co_19
city_co_827,LA TEBAIDA,63401,base.co,base.state_co_19
city_co_828,MONTENEGRO,63470,base.co,base.state_co_19
city_co_829,PIJAO,63548,base.co,base.state_co_19
city_co_830,QUIMBAYA,63594,base.co,base.state_co_19
city_co_831,SALENTO,63690,base.co,base.state_co_19
city_co_832,PEREIRA,66001,base.co,base.state_co_20
city_co_833,APÍA,66045,base.co,base.state_co_20
city_co_834,BALBOA,66075,base.co,base.state_co_20
city_co_835,BELÉN DE UMBRÍA,66088,base.co,base.state_co_20
city_co_836,DOSQUEBRADAS,66170,base.co,base.state_co_20
city_co_837,GUÁTICA,66318,base.co,base.state_co_20
city_co_838,LA CELIA,66383,base.co,base.state_co_20
city_co_839,LA VIRGINIA,66400,base.co,base.state_co_20
city_co_840,MARSELLA,66440,base.co,base.state_co_20
city_co_841,MISTRATÓ,66456,base.co,base.state_co_20
city_co_842,PUEBLO RICO,66572,base.co,base.state_co_20
city_co_843,QUINCHÍA,66594,base.co,base.state_co_20
city_co_844,SANTA ROSA DE CABAL,66682,base.co,base.state_co_20
city_co_845,SANTUARIO,66687,base.co,base.state_co_20
city_co_846,BUCARAMANGA,68001,base.co,base.state_co_21
city_co_847,AGUADA,68013,base.co,base.state_co_21
city_co_848,ALBANIA,68020,base.co,base.state_co_21
city_co_849,ARATOCA,68051,base.co,base.state_co_21
city_co_850,BARBOSA,68077,base.co,base.state_co_21
city_co_851,BARICHARA,68079,base.co,base.state_co_21
city_co_852,BARRANCABERMEJA,68081,base.co,base.state_co_21
city_co_853,BETULIA,68092,base.co,base.state_co_21
city_co_854,BOLÍVAR,68101,base.co,base.state_co_21
city_co_855,CABRERA,68121,base.co,base.state_co_21
city_co_856,CALIFORNIA,68132,base.co,base.state_co_21
city_co_857,CAPITANEJO,68147,base.co,base.state_co_21
city_co_858,CARCASÍ,68152,base.co,base.state_co_21
city_co_859,CEPITÁ,68160,base.co,base.state_co_21
city_co_860,CERRITO,68162,base.co,base.state_co_21
city_co_861,CHARALÁ,68167,base.co,base.state_co_21
city_co_862,CHARTA,68169,base.co,base.state_co_21
city_co_863,CHIMA,68176,base.co,base.state_co_21
city_co_864,CHIPATÁ,68179,base.co,base.state_co_21
city_co_865,CIMITARRA,68190,base.co,base.state_co_21
city_co_866,CONCEPCIÓN,68207,base.co,base.state_co_21
city_co_867,CONFINES,68209,base.co,base.state_co_21
city_co_868,CONTRATACIÓN,68211,base.co,base.state_co_21
city_co_869,COROMORO,68217,base.co,base.state_co_21
city_co_870,CURITÍ,68229,base.co,base.state_co_21
city_co_871,EL CARMEN DE CHUCURÍ,68235,base.co,base.state_co_21
city_co_872,EL GUACAMAYO,68245,base.co,base.state_co_21
city_co_873,EL PEÑÓN,68250,base.co,base.state_co_21
city_co_874,EL PLAYÓN,68255,base.co,base.state_co_21
city_co_875,ENCINO,68264,base.co,base.state_co_21
city_co_876,ENCISO,68266,base.co,base.state_co_21
city_co_877,FLORIÁN,68271,base.co,base.state_co_21
city_co_878,FLORIDABLANCA,68276,base.co,base.state_co_21
city_co_879,GALÁN,68296,base.co,base.state_co_21
city_co_880,GÁMBITA,68298,base.co,base.state_co_21
city_co_881,GIRÓN,68307,base.co,base.state_co_21
city_co_882,GUACA,68318,base.co,base.state_co_21
city_co_883,GUADALUPE,68320,base.co,base.state_co_21
city_co_884,GUAPOTÁ,68322,base.co,base.state_co_21
city_co_885,GUAVATÁ,68324,base.co,base.state_co_21
city_co_886,GÜEPSA,68327,base.co,base.state_co_21
city_co_887,HATO,68344,base.co,base.state_co_21
city_co_888,JESÚS MARÍA,68368,base.co,base.state_co_21
city_co_889,JORDÁN,68370,base.co,base.state_co_21
city_co_890,LA BELLEZA,68377,base.co,base.state_co_21
city_co_891,LANDÁZURI,68385,base.co,base.state_co_21
city_co_892,LA PAZ,68397,base.co,base.state_co_21
city_co_893,LEBRIJA,68406,base.co,base.state_co_21
city_co_894,LOS SANTOS,68418,base.co,base.state_co_21
city_co_895,MACARAVITA,68425,base.co,base.state_co_21
city_co_896,MÁLAGA,68432,base.co,base.state_co_21
city_co_897,MATANZA,68444,base.co,base.state_co_21
city_co_898,MOGOTES,68464,base.co,base.state_co_21
city_co_899,MOLAGAVITA,68468,base.co,base.state_co_21
city_co_900,OCAMONTE,68498,base.co,base.state_co_21
city_co_901,OIBA,68500,base.co,base.state_co_21
city_co_902,ONZAGA,68502,base.co,base.state_co_21
city_co_903,PALMAR,68522,base.co,base.state_co_21
city_co_904,PALMAS DEL SOCORRO,68524,base.co,base.state_co_21
city_co_905,PÁRAMO,68533,base.co,base.state_co_21
city_co_906,PIEDECUESTA,68547,base.co,base.state_co_21
city_co_907,PINCHOTE,68549,base.co,base.state_co_21
city_co_908,PUENTE NACIONAL,68572,base.co,base.state_co_21
city_co_909,PUERTO PARRA,68573,base.co,base.state_co_21
city_co_910,PUERTO WILCHES,68575,base.co,base.state_co_21
city_co_911,RIONEGRO,68615,base.co,base.state_co_21
city_co_912,SABANA DE TORRES,68655,base.co,base.state_co_21
city_co_913,SAN ANDRÉS,68669,base.co,base.state_co_21
city_co_914,SAN BENITO,68673,base.co,base.state_co_21
city_co_915,SAN GIL,68679,base.co,base.state_co_21
city_co_916,SAN JOAQUÍN,68682,base.co,base.state_co_21
city_co_917,SAN JOSÉ DE MIRANDA,68684,base.co,base.state_co_21
city_co_918,SAN MIGUEL,68686,base.co,base.state_co_21
city_co_919,SAN VICENTE DE CHUCURÍ,68689,base.co,base.state_co_21
city_co_920,SANTA BÁRBARA,68705,base.co,base.state_co_21
city_co_921,SANTA HELENA DEL OPÓN,68720,base.co,base.state_co_21
city_co_922,SIMACOTA,68745,base.co,base.state_co_21
city_co_923,SOCORRO,68755,base.co,base.state_co_21
city_co_924,SUAITA,68770,base.co,base.state_co_21
city_co_925,SUCRE,68773,base.co,base.state_co_21
city_co_926,SURATÁ,68780,base.co,base.state_co_21
city_co_927,TONA,68820,base.co,base.state_co_21
city_co_928,VALLE DE SAN JOSÉ,68855,base.co,base.state_co_21
city_co_929,VÉLEZ,68861,base.co,base.state_co_21
city_co_930,VETAS,68867,base.co,base.state_co_21
city_co_931,VILLANUEVA,68872,base.co,base.state_co_21
city_co_932,ZAPATOCA,68895,base.co,base.state_co_21
city_co_933,SINCELEJO,70001,base.co,base.state_co_22
city_co_934,BUENAVISTA,70110,base.co,base.state_co_22
city_co_935,CAIMITO,70124,base.co,base.state_co_22
