segment_code,segment_name,family_code,family_name,class_code,class_name,product_code,id,name
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421516,Instrumentos y dispositivos dentales y de subespecialidad,42151656,unspsc_code_42151656,Esparcidores para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421516,Instrumentos y dispositivos dentales y de subespecialidad,42151657,unspsc_code_42151657,Tubos o accesorios para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421516,Instrumentos y dispositivos dentales y de subespecialidad,42151658,unspsc_code_42151658,Enhebradores de seda dental
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421516,Instrumentos y dispositivos dentales y de subespecialidad,42151659,unspsc_code_42151659,Kit de extracción de partes de dientes
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421516,Instrumentos y dispositivos dentales y de subespecialidad,42151660,unspsc_code_42151660,Aplicadores o absorbentes para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421516,Instrumentos y dispositivos dentales y de subespecialidad,42151661,unspsc_code_42151661,Estuches o bolsas para instrumentos dentales
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421516,Instrumentos y dispositivos dentales y de subespecialidad,42151662,unspsc_code_42151662,Electrodos de anestesia o repuestos para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421516,Instrumentos y dispositivos dentales y de subespecialidad,42151663,unspsc_code_42151663,Cuñas o sets para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421516,Instrumentos y dispositivos dentales y de subespecialidad,42151664,unspsc_code_42151664,Discos cortadores o separadores para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421516,Instrumentos y dispositivos dentales y de subespecialidad,42151665,unspsc_code_42151665,Calibradores o accesorios para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421516,Instrumentos y dispositivos dentales y de subespecialidad,42151666,unspsc_code_42151666,Sujetadores bucales para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421516,Instrumentos y dispositivos dentales y de subespecialidad,42151667,unspsc_code_42151667,Matrices o sets para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421516,Instrumentos y dispositivos dentales y de subespecialidad,42151668,unspsc_code_42151668,Enrolladores de instrumentos para instrumentos o accesorios dentales
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421516,Instrumentos y dispositivos dentales y de subespecialidad,42151669,unspsc_code_42151669,Deshidratadores para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421516,Instrumentos y dispositivos dentales y de subespecialidad,42151670,unspsc_code_42151670,Portadores de calor para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421516,Instrumentos y dispositivos dentales y de subespecialidad,42151671,unspsc_code_42151671,Calzas o kits de calzas para sistemas post dentales
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421516,Instrumentos y dispositivos dentales y de subespecialidad,42151672,unspsc_code_42151672,Expansores para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421516,Instrumentos y dispositivos dentales y de subespecialidad,42151673,unspsc_code_42151673,Martillos para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421516,Instrumentos y dispositivos dentales y de subespecialidad,42151674,unspsc_code_42151674,Sujetadores de fresas para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421516,Instrumentos y dispositivos dentales y de subespecialidad,42151675,unspsc_code_42151675,Kits de restauración para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421516,Instrumentos y dispositivos dentales y de subespecialidad,42151676,unspsc_code_42151676,Cuchillos para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421516,Instrumentos y dispositivos dentales y de subespecialidad,42151677,unspsc_code_42151677,Kits indicadores de presión para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421516,Instrumentos y dispositivos dentales y de subespecialidad,42151678,unspsc_code_42151678,Sujetadores para almohadillas o láminas mezcladoras
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421516,Instrumentos y dispositivos dentales y de subespecialidad,42151679,unspsc_code_42151679,Bolsas mezcladoras para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421516,Instrumentos y dispositivos dentales y de subespecialidad,42151680,unspsc_code_42151680,Topes o accesorios endodónticos
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421516,Instrumentos y dispositivos dentales y de subespecialidad,42151681,unspsc_code_42151681,Sets o accesorios de anestesia para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421516,Instrumentos y dispositivos dentales y de subespecialidad,42151682,unspsc_code_42151682,Broca endodóntica
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421516,Instrumentos y dispositivos dentales y de subespecialidad,42151683,unspsc_code_42151683,Arco facial
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421517,Muebles para la clínica dental,42151701,unspsc_code_42151701,Sillas para examen dental o partes relacionadas o accesorios
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421517,Muebles para la clínica dental,42151702,unspsc_code_42151702,Taburetes para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421517,Muebles para la clínica dental,42151703,unspsc_code_42151703,Gabinetes para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421517,Muebles para la clínica dental,42151704,unspsc_code_42151704,Mesas o accesorios para uso odontológico
50,"Alimentos, Bebidas y Tabaco",5030,Fruta fresca,503046,Melones,50304650,unspsc_code_50304650,Melón español
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421517,Muebles para la clínica dental,42151705,unspsc_code_42151705,Sets de mobiliarios combinados para procedimientos dentales
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421518,Rellenos y acabados dentales y suministros para pulir,42151801,unspsc_code_42151801,Portadores de amalgamas
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421518,Rellenos y acabados dentales y suministros para pulir,42151802,unspsc_code_42151802,Obturadores o puntas o accesorios para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421518,Rellenos y acabados dentales y suministros para pulir,42151803,unspsc_code_42151803,Cápsulas de amalgama para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421518,Rellenos y acabados dentales y suministros para pulir,42151804,unspsc_code_42151804,Empaquetadores de cable para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421518,Rellenos y acabados dentales y suministros para pulir,42151805,unspsc_code_42151805,Discos pulidores o de terminado para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421518,Rellenos y acabados dentales y suministros para pulir,42151806,unspsc_code_42151806,Tiras pulidoras o de terminado para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421518,Rellenos y acabados dentales y suministros para pulir,42151807,unspsc_code_42151807,Puntas pulidoras o de terminado para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421518,Rellenos y acabados dentales y suministros para pulir,42151808,unspsc_code_42151808,Compuestos brilladores para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421518,Rellenos y acabados dentales y suministros para pulir,42151809,unspsc_code_42151809,Paños comprimibles para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421518,Rellenos y acabados dentales y suministros para pulir,42151810,unspsc_code_42151810,Kits pulidores o de terminado para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421518,Rellenos y acabados dentales y suministros para pulir,42151811,unspsc_code_42151811,Copas o sets pulidores para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421518,Rellenos y acabados dentales y suministros para pulir,42151812,unspsc_code_42151812,Resortes para abrasión o máquinas pulidoras para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421518,Rellenos y acabados dentales y suministros para pulir,42151813,unspsc_code_42151813,Tubos de calzas para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421518,Rellenos y acabados dentales y suministros para pulir,42151814,unspsc_code_42151814,Adaptadores de placas de sujeción para tallado o máquinas pulidoras para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421518,Rellenos y acabados dentales y suministros para pulir,42151815,unspsc_code_42151815,Conos para tallado o máquinas pulidoras para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421518,Rellenos y acabados dentales y suministros para pulir,42151816,unspsc_code_42151816,Portadores de lámina de oro
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421519,Equipo y suministros para higiene dental y cuidado preventivo,42151901,unspsc_code_42151901,Cepillos para paladares o prótesis dentales
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421519,Equipo y suministros para higiene dental y cuidado preventivo,42151902,unspsc_code_42151902,Kits de profilaxis para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421519,Equipo y suministros para higiene dental y cuidado preventivo,42151903,unspsc_code_42151903,Copas o contenedores para prótesis dentales
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421519,Equipo y suministros para higiene dental y cuidado preventivo,42151904,unspsc_code_42151904,Soluciones o tabletas reveladoras
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421519,Equipo y suministros para higiene dental y cuidado preventivo,42151905,unspsc_code_42151905,Geles o enjuagues de fluoruro
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421519,Equipo y suministros para higiene dental y cuidado preventivo,42151906,unspsc_code_42151906,Tabletas o gotas de fluoruro
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421519,Equipo y suministros para higiene dental y cuidado preventivo,42151907,unspsc_code_42151907,Tanques de profilaxis para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421519,Equipo y suministros para higiene dental y cuidado preventivo,42151908,unspsc_code_42151908,Frascos o sets para prótesis dentales
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421519,Equipo y suministros para higiene dental y cuidado preventivo,42151909,unspsc_code_42151909,Pastas o kits de prevención dental
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421519,Equipo y suministros para higiene dental y cuidado preventivo,42151910,unspsc_code_42151910,Dispositivos o accesorios para limpiar dientes
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421519,Equipo y suministros para higiene dental y cuidado preventivo,42151911,unspsc_code_42151911,Sets acondicionadores de tejido dental
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421519,Equipo y suministros para higiene dental y cuidado preventivo,42151912,unspsc_code_42151912,Aerosoles endodónticos
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421520,Equipo y suministros para hacer imágenes dentales,42152001,unspsc_code_42152001,Sujetadores de aleta de mordida
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421520,Equipo y suministros para hacer imágenes dentales,42152002,unspsc_code_42152002,Bloques o aletas o tabletas de mordida para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421520,Equipo y suministros para hacer imágenes dentales,42152003,unspsc_code_42152003,Procesadores de película para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421520,Equipo y suministros para hacer imágenes dentales,42152004,unspsc_code_42152004,Colgadores de película radiológica para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421520,Equipo y suministros para hacer imágenes dentales,42152005,unspsc_code_42152005,Sujetadores de película radiológica para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421520,Equipo y suministros para hacer imágenes dentales,42152006,unspsc_code_42152006,Monturas de película radiológica para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421520,Equipo y suministros para hacer imágenes dentales,42152007,unspsc_code_42152007,Duplicadores de rayos x para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421520,Equipo y suministros para hacer imágenes dentales,42152008,unspsc_code_42152008,Unidades de rayos x para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421520,Equipo y suministros para hacer imágenes dentales,42152009,unspsc_code_42152009,Visores o accesorios de rayos x para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421520,Equipo y suministros para hacer imágenes dentales,42152010,unspsc_code_42152010,Película radiológica para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421520,Equipo y suministros para hacer imágenes dentales,42152011,unspsc_code_42152011,Adaptadores de película de rayos x para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421520,Equipo y suministros para hacer imágenes dentales,42152012,unspsc_code_42152012,Partes o kits o accesorios para aparatos de rayos x para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421520,Equipo y suministros para hacer imágenes dentales,42152013,unspsc_code_42152013,Analizadores de película radiográfica para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421520,Equipo y suministros para hacer imágenes dentales,42152014,unspsc_code_42152014,Trazador radioactivo para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421521,Equipo y suministros dentales para impresión y formar,42152101,unspsc_code_42152101,Anillos de molde o suministros relacionados para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421521,Equipo y suministros dentales para impresión y formar,42152102,unspsc_code_42152102,Formadores para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421521,Equipo y suministros dentales para impresión y formar,42152103,unspsc_code_42152103,Adhesivos para bandejas de impresión para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421521,Equipo y suministros dentales para impresión y formar,42152104,unspsc_code_42152104,Limpiadores de bandejas de impresión para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421521,Equipo y suministros dentales para impresión y formar,42152105,unspsc_code_42152105,Bandejas de impresión para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421521,Equipo y suministros dentales para impresión y formar,42152106,unspsc_code_42152106,Cuchillos para yeso para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421521,Equipo y suministros dentales para impresión y formar,42152107,unspsc_code_42152107,Instrumentos de encerado para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421521,Equipo y suministros dentales para impresión y formar,42152108,unspsc_code_42152108,Jeringas de material de impresión o accesorios para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421521,Equipo y suministros dentales para impresión y formar,42152109,unspsc_code_42152109,Baños de agua para material de impresión o accesorios para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421521,Equipo y suministros dentales para impresión y formar,42152110,unspsc_code_42152110,Dispositivos para marcar dientes
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421521,Equipo y suministros dentales para impresión y formar,42152111,unspsc_code_42152111,Endurecedores de material de impresión para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421521,Equipo y suministros dentales para impresión y formar,42152112,unspsc_code_42152112,Instrumentos de secado o accesorios para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421521,Equipo y suministros dentales para impresión y formar,42152113,unspsc_code_42152113,Kits de formación de base para prótesis dentales
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421521,Equipo y suministros dentales para impresión y formar,42152114,unspsc_code_42152114,Kits de entrega de materiales de impresión para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421521,Equipo y suministros dentales para impresión y formar,42152115,unspsc_code_42152115,Canastas de impresión para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421522,Equipo y suministros dentales de laboratorio y de esterilización,42152201,unspsc_code_42152201,Láminas dentales
50,"Alimentos, Bebidas y Tabaco",5030,Fruta fresca,503015,Manzanas,50301535,unspsc_code_50301535,Manzana granny smith
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421522,Equipo y suministros dentales de laboratorio y de esterilización,42152202,unspsc_code_42152202,Unidades de abrasión por aire de laboratorio dental
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421522,Equipo y suministros dentales de laboratorio y de esterilización,42152203,unspsc_code_42152203,Quemadores o antorchas de laboratorio dental
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421522,Equipo y suministros dentales de laboratorio y de esterilización,42152204,unspsc_code_42152204,"Máquinas para enyesar, sus partes o accesorios de laboratorio dental"
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421522,Equipo y suministros dentales de laboratorio y de esterilización,42152205,unspsc_code_42152205,Unidades de curado de laboratorio dental
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421522,Equipo y suministros dentales de laboratorio y de esterilización,42152206,unspsc_code_42152206,Tintes de laboratorio dental
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421522,Equipo y suministros dentales de laboratorio y de esterilización,42152207,unspsc_code_42152207,Recolectores de polvo de laboratorio dental
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421522,Equipo y suministros dentales de laboratorio y de esterilización,42152208,unspsc_code_42152208,Máquinas o accesorios de laboratorio dental
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421522,Equipo y suministros dentales de laboratorio y de esterilización,42152209,unspsc_code_42152209,Hornos de uso odontológico para laboratorios
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421522,Equipo y suministros dentales de laboratorio y de esterilización,42152210,unspsc_code_42152210,Chapas de oro de laboratorio dental
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421522,Equipo y suministros dentales de laboratorio y de esterilización,42152211,unspsc_code_42152211,Tornos o accesorios de laboratorio dental
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421522,Equipo y suministros dentales de laboratorio y de esterilización,42152212,unspsc_code_42152212,Bordeadoras de modelos de laboratorio dental
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421522,Equipo y suministros dentales de laboratorio y de esterilización,42152213,unspsc_code_42152213,Modelos de laboratorio dentales
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421522,Equipo y suministros dentales de laboratorio y de esterilización,42152214,unspsc_code_42152214,Trampas de yeso de laboratorio dental
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421522,Equipo y suministros dentales de laboratorio y de esterilización,42152215,unspsc_code_42152215,Lijadoras de chorro de arena o suministros de laboratorio dental
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421522,Equipo y suministros dentales de laboratorio y de esterilización,42152216,unspsc_code_42152216,Máquinas soldadoras o suministros de laboratorio dental
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421522,Equipo y suministros dentales de laboratorio y de esterilización,42152217,unspsc_code_42152217,Unidades de vacío o suministros de laboratorio dental
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421522,Equipo y suministros dentales de laboratorio y de esterilización,42152218,unspsc_code_42152218,Vibradores de uso odontológico para laboratorios
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421522,Equipo y suministros dentales de laboratorio y de esterilización,42152219,unspsc_code_42152219,Unidades de encerado de laboratorio dental
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421522,Equipo y suministros dentales de laboratorio y de esterilización,42152220,unspsc_code_42152220,Piedras dentales para laboratorios
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421522,Equipo y suministros dentales de laboratorio y de esterilización,42152221,unspsc_code_42152221,Protectores de moldes o estuches de laboratorio dental
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421522,Equipo y suministros dentales de laboratorio y de esterilización,42152222,unspsc_code_42152222,Crisoles para máquinas de fundición de uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421522,Equipo y suministros dentales de laboratorio y de esterilización,42152223,unspsc_code_42152223,Unidades o accesorios de procesamiento de resinas de laboratorio dental
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421522,Equipo y suministros dentales de laboratorio y de esterilización,42152224,unspsc_code_42152224,Cantimploras de laboratorio dental
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421523,"Láseres y equipo de iluminación y fibra óptica para odontología, y suministros",42152301,unspsc_code_42152301,Láseres de uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421523,"Láseres y equipo de iluminación y fibra óptica para odontología, y suministros",42152302,unspsc_code_42152302,Dentoscopios
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421523,"Láseres y equipo de iluminación y fibra óptica para odontología, y suministros",42152303,unspsc_code_42152303,Luces para uso odontológico general o sus accesorios
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421523,"Láseres y equipo de iluminación y fibra óptica para odontología, y suministros",42152304,unspsc_code_42152304,Luces intraorales
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421523,"Láseres y equipo de iluminación y fibra óptica para odontología, y suministros",42152305,unspsc_code_42152305,Trípodes de luces de operación para uso odontológico
50,"Alimentos, Bebidas y Tabaco",5030,Fruta fresca,503015,Manzanas,50301536,unspsc_code_50301536,Manzana gravenstain
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421523,"Láseres y equipo de iluminación y fibra óptica para odontología, y suministros",42152306,unspsc_code_42152306,Luces o accesorios de fibra óptica para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421523,"Láseres y equipo de iluminación y fibra óptica para odontología, y suministros",42152307,unspsc_code_42152307,Sets de iluminación de operación para uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421524,Materiales dentales,42152401,unspsc_code_42152401,Aleaciones para amalgamas de uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421524,Materiales dentales,42152402,unspsc_code_42152402,Materiales protectores de la boca para atletas
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421524,Materiales dentales,42152403,unspsc_code_42152403,Aleaciones de molibdeno cromo cobalto fundido para implantes dentales
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421524,Materiales dentales,42152404,unspsc_code_42152404,Materiales de impresión hidrocoloides irreversibles reversibles combinados
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421524,Materiales dentales,42152405,unspsc_code_42152405,Plásticos para coronas o puentes
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421524,Materiales dentales,42152406,unspsc_code_42152406,Pastas abrasivas de uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421524,Materiales dentales,42152407,unspsc_code_42152407,Polvos abrasivos de uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421524,Materiales dentales,42152408,unspsc_code_42152408,Puntos absorbentes de uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421524,Materiales dentales,42152409,unspsc_code_42152409,Materiales de impresión agar de uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421524,Materiales dentales,42152410,unspsc_code_42152410,Materiales de impresión alginadas de uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421524,Materiales dentales,42152411,unspsc_code_42152411,Aleaciones de fundición de metal de base de uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421524,Materiales dentales,42152412,unspsc_code_42152412,Ceras de placa de base de uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421524,Materiales dentales,42152413,unspsc_code_42152413,Aleaciones de soldadura fuerte de uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421524,Materiales dentales,42152414,unspsc_code_42152414,Aleaciones de fundición de uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421524,Materiales dentales,42152415,unspsc_code_42152415,Cerámicas de uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421524,Materiales dentales,42152416,unspsc_code_42152416,Materiales de duplicación de uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421524,Materiales dentales,42152417,unspsc_code_42152417,Inversiones de sílice etilo de uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421524,Materiales dentales,42152418,unspsc_code_42152418,Productos de yeso de uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421524,Materiales dentales,42152419,unspsc_code_42152419,Materiales de impresión de pasta de óxido de zinc eugenol de uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421524,Materiales dentales,42152420,unspsc_code_42152420,Ceras de fundición para incrustaciones de uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421524,Materiales dentales,42152421,unspsc_code_42152421,Mercurio de uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421524,Materiales dentales,42152422,unspsc_code_42152422,Puntos obturadores de uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421524,Materiales dentales,42152423,unspsc_code_42152423,Sellantes de huecos o fisuras de uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421524,Materiales dentales,42152424,unspsc_code_42152424,Cementos de base de agua de uso odontológico
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421524,Materiales dentales,42152425,unspsc_code_42152425,Resinas de base para prótesis dentales
42,"Equipo Médico, Accesorios y Suministros",4215,Equipos y suministros dentales,421524,Materiales dentales,42152426,unspsc_code_42152426,Resinas de forrado temporales de base para prótesis dentales
