"id","code","description","division/id","hierarchy","parent/id","section/id","hasDivision","hasParent","hasSection"
"ciiu.6511",6511,"Seguros generales ",,,"ciiu.651",,"False","True","False"
"ciiu.6512",6512,"Seguros de vida",,,"ciiu.651",,"False","True","False"
"ciiu.6513",6513,"Reaseguros",,,"ciiu.651",,"False","True","False"
"ciiu.6514",6514,"Capitalización",,,"ciiu.651",,"False","True","False"
"ciiu.652",652,"Servicios de seguros sociales de salud y riesgos profesionales","ciiu.65",,,,"True","False","False"
"ciiu.6521",6521,"Servicios de seguros sociales de salud",,,"ciiu.652",,"False","True","False"
"ciiu.6522",6522,"Servicios de seguros sociales de riesgos profesionales",,,"ciiu.652",,"False","True","False"
"ciiu.653",653,"Servicios de seguros sociales de pensiones","ciiu.65",,,,"True","False","False"
"ciiu.6531",6531,"Régimen de prima media con prestación definida (RPM)",,,"ciiu.653",,"False","True","False"
"ciiu.6532",6532,"Régimen de ahorro individual (RAI)",,,"ciiu.653",,"False","True","False"
"ciiu.66",66,"Actividades auxiliares de las actividades de servicios financieros",,,,"ciiu.11","False","False","True"
"ciiu.661",661,"Actividades auxiliares de las actividades de servicios financieros, excepto las de seguros y pensiones","ciiu.66",,,,"True","False","False"
"ciiu.6611",6611,"Administración de mercados financieros",,,"ciiu.661",,"False","True","False"
"ciiu.6612",6612,"Corretaje de valores y de contratos de productos básicos",,,"ciiu.661",,"False","True","False"
"ciiu.6613",6613,"Otras actividades relacionadas con el mercado de valores",,,"ciiu.661",,"False","True","False"
"ciiu.6614",6614,"Actividades de las casas de cambio",,,"ciiu.661",,"False","True","False"
"ciiu.6615",6615,"Actividades de los profesionales de compra y venta de divisas",,,"ciiu.661",,"False","True","False"
"ciiu.6619",6619,"Otras actividades auxiliares de las actividades de servicios financieros n.c.p.",,,"ciiu.661",,"False","True","False"
"ciiu.662",662,"Actividades de servicios auxiliares de los servicios de seguros y pensiones","ciiu.66",,,,"True","False","False"
"ciiu.6621",6621,"Actividades de agentes y corredores de seguros",,,"ciiu.662",,"False","True","False"
"ciiu.6629",6629,"Evaluación de riesgos y daños, y otras actividades de servicios auxiliares",,,"ciiu.662",,"False","True","False"
"ciiu.663",663,"Actividades de administración de fondos","ciiu.66",,,,"True","False","False"
"ciiu.6630",6630,"Actividades de administración de fondos",,,"ciiu.663",,"False","True","False"
"ciiu.12","SECCIÓN L","ACTIVIDADES INMOBILIARIAS",,,,,"False","False","False"
"ciiu.120",120,"Elaboración de productos de tabaco","ciiu.12",,,,"True","False","False"
"ciiu.1200",1200,"Elaboración de productos de tabaco",,,"ciiu.120",,"False","True","False"
"ciiu.68",68,"Actividades inmobiliarias",,,,"ciiu.12","False","False","True"
"ciiu.681",681,"Actividades inmobiliarias realizadas con bienes propios o arrendados","ciiu.68",,,,"True","False","False"
"ciiu.6810",6810,"Actividades inmobiliarias realizadas con bienes propios o arrendados",,,"ciiu.681",,"False","True","False"
"ciiu.682",682,"Actividades inmobiliarias realizadas a cambio de una retribución o por contrata ","ciiu.68",,,,"True","False","False"
"ciiu.6820",6820,"Actividades inmobiliarias realizadas a cambio de una retribución o por contrata ",,,"ciiu.682",,"False","True","False"
"ciiu.13","SECCIÓN M","ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS",,,,,"False","False","False"
"ciiu.131",131,"Preparación, hilatura, tejeduría y acabado de productos textiles","ciiu.13",,,,"True","False","False"
"ciiu.1311",1311,"Preparación e hilatura de fibras textiles",,,"ciiu.131",,"False","True","False"
"ciiu.1312",1312,"Tejeduría de productos textiles",,,"ciiu.131",,"False","True","False"
"ciiu.1313",1313,"Acabado de productos textiles",,,"ciiu.131",,"False","True","False"
"ciiu.139",139,"Fabricación de otros productos textiles","ciiu.13",,,,"True","False","False"
"ciiu.1391",1391,"Fabricación de tejidos de punto y ganchillo",,,"ciiu.139",,"False","True","False"
"ciiu.1392",1392,"Confección de artículos con materiales textiles, excepto prendas de vestir",,,"ciiu.139",,"False","True","False"
"ciiu.1393",1393,"Fabricación de tapetes y alfombras para pisos",,,"ciiu.139",,"False","True","False"
"ciiu.1394",1394,"Fabricación de cuerdas, cordeles, cables, bramantes y redes",,,"ciiu.139",,"False","True","False"
"ciiu.1399",1399,"Fabricación de otros artículos textiles n.c.p.",,,"ciiu.139",,"False","True","False"
"ciiu.69",69,"Actividades jurídicas y de contabilidad",,,,"ciiu.13","False","False","True"
"ciiu.691",691,"Actividades jurídicas","ciiu.69",,,,"True","False","False"
"ciiu.6910",6910,"Actividades jurídicas",,,"ciiu.691",,"False","True","False"
"ciiu.692",692,"Actividades de contabilidad, teneduría de libros, auditoría financiera y asesoría tributaria","ciiu.69",,,,"True","False","False"
"ciiu.6920",6920,"Actividades de contabilidad, teneduría de libros, auditoría financiera y asesoría tributaria",,,"ciiu.692",,"False","True","False"
"ciiu.70",70,"Actividades de administración empresarial; actividades de consultoría de gestión",,,,"ciiu.13","False","False","True"
"ciiu.701",701,"Actividades de administración empresarial","ciiu.70",,,,"True","False","False"
"ciiu.7010",7010,"Actividades de administración empresarial",,,"ciiu.701",,"False","True","False"
"ciiu.702",702,"Actividades de consultaría de gestión","ciiu.70",,,,"True","False","False"
"ciiu.7020",7020,"Actividades de consultaría de gestión",,,"ciiu.702",,"False","True","False"
"ciiu.71",71,"Actividades de arquitectura e ingeniería; ensayos y análisis técnicos",,,,"ciiu.13","False","False","True"
"ciiu.711",711,"Actividades de arquitectura e ingeniería y otras actividades conexas de consultoría técnica","ciiu.71",,,,"True","False","False"
"ciiu.7110",7110,"Actividades de arquitectura e ingeniería y otras actividades conexas de consultoría técnica",,,"ciiu.711",,"False","True","False"
"ciiu.712",712,"Ensayos y análisis técnicos","ciiu.71",,,,"True","False","False"
"ciiu.7120",7120,"Ensayos y análisis técnicos",,,"ciiu.712",,"False","True","False"
"ciiu.72",72,"Investigación científica y desarrollo",,,,"ciiu.13","False","False","True"
"ciiu.721",721,"Investigaciones y desarrollo experimental en el campo de las ciencias naturales y la ingeniería ","ciiu.72",,,,"True","False","False"
"ciiu.7210",7210,"Investigaciones y desarrollo experimental en el campo de las ciencias naturales y la ingeniería ",,,"ciiu.721",,"False","True","False"
"ciiu.722",722,"Investigaciones y desarrollo experimental en el campo de las ciencias sociales y las humanidades","ciiu.72",,,,"True","False","False"
"ciiu.7220",7220,"Investigaciones y desarrollo experimental en el campo de las ciencias sociales y las humanidades",,,"ciiu.722",,"False","True","False"
"ciiu.73",73,"Publicidad y estudios de mercado",,,,"ciiu.13","False","False","True"
"ciiu.731",731,"Publicidad","ciiu.73",,,,"True","False","False"
"ciiu.7310",7310,"Publicidad",,,"ciiu.731",,"False","True","False"
"ciiu.732",732,"Estudios de mercado y realización de encuestas de opinión pública","ciiu.73",,,,"True","False","False"
"ciiu.7320",7320,"Estudios de mercado y realización de encuestas de opinión pública",,,"ciiu.732",,"False","True","False"
"ciiu.74",74,"Otras actividades profesionales, científicas y técnicas",,,,"ciiu.13","False","False","True"
"ciiu.741",741,"Actividades especializadas de diseño ","ciiu.74",,,,"True","False","False"
"ciiu.7410",7410,"Actividades especializadas de diseño ",,,"ciiu.741",,"False","True","False"
"ciiu.742",742,"Actividades de fotografía","ciiu.74",,,,"True","False","False"
"ciiu.7420",7420,"Actividades de fotografía",,,"ciiu.742",,"False","True","False"
"ciiu.749",749,"Otras actividades profesionales, científicas y técnicas n.c.p.","ciiu.74",,,,"True","False","False"
"ciiu.7490",7490,"Otras actividades profesionales, científicas y técnicas n.c.p.",,,"ciiu.749",,"False","True","False"
"ciiu.75",75,"Actividades veterinarias",,,,"ciiu.13","False","False","True"
"ciiu.750",750,"Actividades veterinarias","ciiu.75",,,,"True","False","False"
"ciiu.7500",7500,"Actividades veterinarias",,,"ciiu.750",,"False","True","False"
"ciiu.14","SECCIÓN N","ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO",,,,,"False","False","False"
"ciiu.141",141,"Confección de prendas de vestir, excepto prendas de piel","ciiu.14",,,,"True","False","False"
"ciiu.1410",1410,"Confección de prendas de vestir, excepto prendas de piel",,,"ciiu.141",,"False","True","False"
"ciiu.142",142,"Fabricación de artículos de piel","ciiu.14",,,,"True","False","False"
"ciiu.1420",1420,"Fabricación de artículos de piel",,,"ciiu.142",,"False","True","False"
"ciiu.143",143,"Fabricación de artículos de punto y ganchillo","ciiu.14",,,,"True","False","False"
"ciiu.1430",1430,"Fabricación de artículos de punto y ganchillo",,,"ciiu.143",,"False","True","False"
"ciiu.77",77,"Actividades de alquiler y arrendamiento",,,,"ciiu.14","False","False","True"
"ciiu.771",771,"Alquiler y arrendamiento de vehículos automotores","ciiu.77",,,,"True","False","False"
"ciiu.7710",7710,"Alquiler y arrendamiento de vehículos automotores",,,"ciiu.771",,"False","True","False"
"ciiu.772",772,"Alquiler y arrendamiento de efectos personales y enseres domésticos","ciiu.77",,,,"True","False","False"
"ciiu.7721",7721,"Alquiler y arrendamiento de equipo recreativo y deportivo",,,"ciiu.772",,"False","True","False"
"ciiu.7722",7722,"Alquiler de videos y discos ",,,"ciiu.772",,"False","True","False"
"ciiu.7729",7729,"Alquiler y arrendamiento de otros efectos personales y enseres domésticos n.c.p.",,,"ciiu.772",,"False","True","False"
"ciiu.773",773,"Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles n.c.p.","ciiu.77",,,,"True","False","False"
"ciiu.7730",7730,"Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles n.c.p.",,,"ciiu.773",,"False","True","False"
"ciiu.774",774,"Arrendamiento de propiedad intelectual y productos similares, excepto obras protegidas por derechos de autor","ciiu.77",,,,"True","False","False"
"ciiu.7740",7740,"Arrendamiento de propiedad intelectual y productos similares, excepto obras protegidas por derechos de autor",,,"ciiu.774",,"False","True","False"
"ciiu.78",78,"Actividades de empleo",,,,"ciiu.14","False","False","True"
"ciiu.781",781,"Actividades de agencias de empleo","ciiu.78",,,,"True","False","False"
"ciiu.7810",7810,"Actividades de agencias de empleo",,,"ciiu.781",,"False","True","False"
"ciiu.782",782,"Actividades de agencias de empleo temporal","ciiu.78",,,,"True","False","False"
"ciiu.7820",7820,"Actividades de agencias de empleo temporal",,,"ciiu.782",,"False","True","False"
"ciiu.783",783,"Otras actividades de suministro de recurso humano","ciiu.78",,,,"True","False","False"
"ciiu.7830",7830,"Otras actividades de suministro de recurso humano",,,"ciiu.783",,"False","True","False"
"ciiu.79",79,"Actividades de las agencias de viajes, operadores turísticos, servicios de reserva y actividades relacionadas",,,,"ciiu.14","False","False","True"
"ciiu.791",791,"Actividades de las agencias de viajes y operadores turísticos","ciiu.79",,,,"True","False","False"
"ciiu.7911",7911,"Actividades de las agencias de viaje",,,"ciiu.791",,"False","True","False"
"ciiu.7912",7912,"Actividades de operadores turísticos",,,"ciiu.791",,"False","True","False"
"ciiu.799",799,"Otros servicios de reserva y actividades relacionadas","ciiu.79",,,,"True","False","False"
"ciiu.7990",7990,"Otros servicios de reserva y actividades relacionadas",,,"ciiu.799",,"False","True","False"
"ciiu.80",80,"Actividades de seguridad e investigación privada",,,,"ciiu.14","False","False","True"
"ciiu.801",801,"Actividades de seguridad privada","ciiu.80",,,,"True","False","False"
"ciiu.8010",8010,"Actividades de seguridad privada",,,"ciiu.801",,"False","True","False"
"ciiu.802",802,"Actividades de servicios de sistemas de seguridad","ciiu.80",,,,"True","False","False"
"ciiu.8020",8020,"Actividades de servicios de sistemas de seguridad",,,"ciiu.802",,"False","True","False"
"ciiu.803",803,"Actividades de detectives e investigadores privados","ciiu.80",,,,"True","False","False"
"ciiu.8030",8030,"Actividades de detectives e investigadores privados",,,"ciiu.803",,"False","True","False"
"ciiu.81",81,"Actividades de servicios a edificios y paisajismo (jardines, zonas verdes)",,,,"ciiu.14","False","False","True"
"ciiu.811",811,"Actividades combinadas de apoyo a instalaciones","ciiu.81",,,,"True","False","False"
"ciiu.8110",8110,"Actividades combinadas de apoyo a instalaciones",,,"ciiu.811",,"False","True","False"
"ciiu.812",812,"Actividades de limpieza","ciiu.81",,,,"True","False","False"
"ciiu.8121",8121,"Limpieza general interior de edificios",,,"ciiu.812",,"False","True","False"
"ciiu.8129",8129,"Otras actividades de limpieza de edificios e instalaciones industriales",,,"ciiu.812",,"False","True","False"
"ciiu.813",813,"Actividades de paisajismo y servicios de mantenimiento conexos","ciiu.81",,,,"True","False","False"
"ciiu.8130",8130,"Actividades de paisajismo y servicios de mantenimiento conexos",,,"ciiu.813",,"False","True","False"
"ciiu.82",82,"Actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas",,,,"ciiu.14","False","False","True"
"ciiu.821",821,"Actividades administrativas y de apoyo de oficina","ciiu.82",,,,"True","False","False"
"ciiu.8211",8211,"Actividades combinadas de servicios administrativos de oficina",,,"ciiu.821",,"False","True","False"
"ciiu.8219",8219,"Fotocopiado, preparación de documentos y otras actividades especializadas de apoyo a oficina",,,"ciiu.821",,"False","True","False"
"ciiu.822",822,"Actividades de centros de llamadas (Call center)","ciiu.82",,,,"True","False","False"
"ciiu.8220",8220,"Actividades de centros de llamadas (Call center)",,,"ciiu.822",,"False","True","False"
"ciiu.823",823,"Organización de convenciones y eventos comerciales","ciiu.82",,,,"True","False","False"
"ciiu.8230",8230,"Organización de convenciones y eventos comerciales",,,"ciiu.823",,"False","True","False"
"ciiu.829",829,"Actividades de servicios de apoyo a las empresas n.c.p.","ciiu.82",,,,"True","False","False"
"ciiu.8291",8291,"Actividades de agencias de cobranza y oficinas de calificación crediticia",,,"ciiu.829",,"False","True","False"
"ciiu.8292",8292,"Actividades de envase y empaque",,,"ciiu.829",,"False","True","False"
"ciiu.8299",8299,"Otras actividades de servicio de apoyo a las empresas n.c.p.",,,"ciiu.829",,"False","True","False"
"ciiu.15","SECCIÓN O","ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA",,,,,"False","False","False"
"ciiu.151",151,"Curtido y recurtido de cueros; fabricación de artículos de viaje, bolsos de mano y artículos similares, y fabricación de artículos de talabartería y guarnicionería, adobo y teñido de pieles","ciiu.15",,,,"True","False","False"
"ciiu.1511",1511,"Curtido y recurtido de cueros; recurtido y teñido de pieles",,,"ciiu.151",,"False","True","False"
"ciiu.1512",1512,"Fabricación de artículos de viaje, bolsos de mano y artículos similares elaborados en cuero, y fabricación de artículos de talabartería y guarnicionería",,,"ciiu.151",,"False","True","False"
"ciiu.1513",1513,"Fabricación de artículos de viaje, bolsos de mano y artículos similares; artículos de talabartería y guarnicionería elaborados en otros materiales",,,"ciiu.151",,"False","True","False"
"ciiu.152",152,"Fabricación de calzado","ciiu.15",,,,"True","False","False"
"ciiu.1521",1521,"Fabricación de calzado de cuero y piel, con cualquier tipo de suela",,,"ciiu.152",,"False","True","False"
"ciiu.1522",1522,"Fabricación de otros tipos de calzado, excepto calzado de cuero y piel",,,"ciiu.152",,"False","True","False"
"ciiu.1523",1523,"Fabricación de partes del calzado",,,"ciiu.152",,"False","True","False"
"ciiu.84",84,"Administración pública y defensa; planes de seguridad social de afiliación obligatoria",,,,"ciiu.15","False","False","True"
"ciiu.841",841,"Administración del Estado y aplicación de la política económica y social de la comunidad","ciiu.84",,,,"True","False","False"
"ciiu.8411",8411,"Actividades legislativas de la administración pública",,,"ciiu.841",,"False","True","False"
"ciiu.8412",8412,"Actividades ejecutivas de la administración pública",,,"ciiu.841",,"False","True","False"
"ciiu.8413",8413,"Regulación de las actividades de organismos que prestan servicios de salud, educativos, culturales y otros servicios sociales, excepto servicios de seguridad social ",,,"ciiu.841",,"False","True","False"
"ciiu.8414",8414,"Actividades reguladoras y facilitadoras de la actividad económica",,,"ciiu.841",,"False","True","False"
"ciiu.8415",8415,"Actividades de los otros órganos de control",,,"ciiu.841",,"False","True","False"
"ciiu.842",842,"Prestación de servicios a la comunidad en general","ciiu.84",,,,"True","False","False"
"ciiu.8421",8421,"Relaciones exteriores ",,,"ciiu.842",,"False","True","False"
"ciiu.8422",8422,"Actividades de defensa",,,"ciiu.842",,"False","True","False"
"ciiu.8423",8423,"Orden público y actividades de seguridad",,,"ciiu.842",,"False","True","False"
"ciiu.8424",8424,"Administración de justicia",,,"ciiu.842",,"False","True","False"
"ciiu.843",843,"Actividades de planes de seguridad social de afiliación obligatoria","ciiu.84",,,,"True","False","False"
"ciiu.8430",8430,"Actividades de planes de seguridad social de afiliación obligatoria",,,"ciiu.843",,"False","True","False"
"ciiu.16","SECCIÓN P","EDUCACIÓN",,,,,"False","False","False"
"ciiu.161",161,"Aserrado, acepillado e impregnación de la madera","ciiu.16",,,,"True","False","False"
"ciiu.1610",1610,"Aserrado, acepillado e impregnación de la madera",,,"ciiu.161",,"False","True","False"
"ciiu.162",162,"Fabricación de hojas de madera para enchapado; fabricación de tableros contrachapados, tableros laminados, tableros de partículas y otros tableros y paneles","ciiu.16",,,,"True","False","False"
"ciiu.1620",1620,"Fabricación de hojas de madera para enchapado; fabricación de tableros contrachapados, tableros laminados, tableros de partículas y otros tableros y paneles",,,"ciiu.162",,"False","True","False"
"ciiu.163",163,"Fabricación de partes y piezas de madera, de carpintería y ebanistería para la construcción","ciiu.16",,,,"True","False","False"
"ciiu.1630",1630,"Fabricación de partes y piezas de madera, de carpintería y ebanistería para la construcción",,,"ciiu.163",,"False","True","False"
"ciiu.164",164,"Fabricación de recipientes de madera","ciiu.16",,,,"True","False","False"
"ciiu.1640",1640,"Fabricación de recipientes de madera",,,"ciiu.164",,"False","True","False"
"ciiu.169",169,"Fabricación de otros productos de madera; fabricación de artículos de corcho, cestería y espartería","ciiu.16",,,,"True","False","False"
"ciiu.1690",1690,"Fabricación de otros productos de madera; fabricación de artículos de corcho, cestería y espartería",,,"ciiu.169",,"False","True","False"
"ciiu.85",85,"Educación",,,,"ciiu.16","False","False","True"
"ciiu.851",851,"Educación de la primera infancia, preescolar y básica primaria","ciiu.85",,,,"True","False","False"
"ciiu.8511",8511,"Educación de la primera infancia",,,"ciiu.851",,"False","True","False"
"ciiu.8512",8512,"Educación preescolar",,,"ciiu.851",,"False","True","False"
"ciiu.8513",8513,"Educación básica primaria",,,"ciiu.851",,"False","True","False"
"ciiu.852",852,"Educación secundaria y de formación laboral","ciiu.85",,,,"True","False","False"
"ciiu.8521",8521,"Educación básica secundaria ",,,"ciiu.852",,"False","True","False"
"ciiu.8522",8522,"Educación media académica",,,"ciiu.852",,"False","True","False"
"ciiu.8523",8523,"Educación media técnica y de formación laboral",,,"ciiu.852",,"False","True","False"
"ciiu.853",853,"Establecimientos que combinan diferentes niveles de educación ","ciiu.85",,,,"True","False","False"
"ciiu.8530",8530,"Establecimientos que combinan diferentes niveles de educación ",,,"ciiu.853",,"False","True","False"
"ciiu.854",854,"Educación superior","ciiu.85",,,,"True","False","False"
"ciiu.8541",8541,"Educación técnica profesional",,,"ciiu.854",,"False","True","False"
"ciiu.8542",8542,"Educación tecnológica",,,"ciiu.854",,"False","True","False"
"ciiu.8543",8543,"Educación de instituciones universitarias o de escuelas tecnológicas",,,"ciiu.854",,"False","True","False"
"ciiu.8544",8544,"Educación de universidades",,,"ciiu.854",,"False","True","False"
"ciiu.855",855,"Otros tipos de educación","ciiu.85",,,,"True","False","False"
"ciiu.8551",8551,"Formación académica no formal ",,,"ciiu.855",,"False","True","False"
"ciiu.8552",8552,"Enseñanza deportiva y recreativa",,,"ciiu.855",,"False","True","False"
"ciiu.8553",8553,"Enseñanza cultural",,,"ciiu.855",,"False","True","False"
"ciiu.8559",8559,"Otros tipos de educación n.c.p.",,,"ciiu.855",,"False","True","False"
"ciiu.856",856,"Actividades de apoyo a la educación","ciiu.85",,,,"True","False","False"
"ciiu.8560",8560,"Actividades de apoyo a la educación",,,"ciiu.856",,"False","True","False"
"ciiu.17","SECCIÓN Q","ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL",,,,,"False","False","False"
"ciiu.170",170,"Fabricación de papel, cartón y productos de papel y cartón","ciiu.17",,,,"True","False","False"
"ciiu.1701",1701,"Fabricación de pulpas (pastas) celulósicas; papel y cartón",,,"ciiu.170",,"False","True","False"
"ciiu.1702",1702,"Fabricación de papel y cartón ondulado (corrugado); fabricación de envases, empaques y de embalajes de papel y cartón.",,,"ciiu.170",,"False","True","False"
"ciiu.1709",1709,"Fabricación de otros artículos de papel y cartón",,,"ciiu.170",,"False","True","False"
"ciiu.86",86,"Actividades de atención de la salud humana",,,,"ciiu.17","False","False","True"
"ciiu.861",861,"Actividades de hospitales y clínicas, con internación","ciiu.86",,,,"True","False","False"
"ciiu.8610",8610,"Actividades de hospitales y clínicas, con internación",,,"ciiu.861",,"False","True","False"
"ciiu.862",862,"Actividades de práctica médica y odontológica, sin internación ","ciiu.86",,,,"True","False","False"
"ciiu.8621",8621,"Actividades de la práctica médica, sin internación",,,"ciiu.862",,"False","True","False"
"ciiu.8622",8622,"Actividades de la práctica odontológica",,,"ciiu.862",,"False","True","False"
"ciiu.869",869,"Otras actividades de atención relacionadas con la salud humana","ciiu.86",,,,"True","False","False"
"ciiu.8691",8691,"Actividades de apoyo diagnóstico",,,"ciiu.869",,"False","True","False"
"ciiu.8692",8692,"Actividades de apoyo terapéutico",,,"ciiu.869",,"False","True","False"
"ciiu.8699",8699,"Otras actividades de atención de la salud humana",,,"ciiu.869",,"False","True","False"
"ciiu.87",87,"Actividades de atención residencial medicalizada",,,,"ciiu.17","False","False","True"
"ciiu.871",871,"Actividades de atención residencial medicalizada de tipo general","ciiu.87",,,,"True","False","False"
"ciiu.8710",8710,"Actividades de atención residencial medicalizada de tipo general",,,"ciiu.871",,"False","True","False"
"ciiu.872",872,"Actividades de atención residencial, para el cuidado de pacientes con retardo mental, enfermedad mental y consumo de sustancias psicoactivas","ciiu.87",,,,"True","False","False"
"ciiu.8720",8720,"Actividades de atención residencial, para el cuidado de pacientes con retardo mental, enfermedad mental y consumo de sustancias psicoactivas",,,"ciiu.872",,"False","True","False"
"ciiu.873",873,"Actividades de atención en instituciones para el cuidado de personas mayores y/o discapacitadas","ciiu.87",,,,"True","False","False"
"ciiu.8730",8730,"Actividades de atención en instituciones para el cuidado de personas mayores y/o discapacitadas",,,"ciiu.873",,"False","True","False"
"ciiu.879",879,"Otras actividades de atención en instituciones con alojamiento","ciiu.87",,,,"True","False","False"
"ciiu.8790",8790,"Otras actividades de atención en instituciones con alojamiento",,,"ciiu.879",,"False","True","False"
"ciiu.88",88,"Actividades de asistencia social sin alojamiento",,,,"ciiu.17","False","False","True"
"ciiu.881",881,"Actividades de asistencia social sin alojamiento para personas mayores y discapacitadas","ciiu.88",,,,"True","False","False"
"ciiu.8810",8810,"Actividades de asistencia social sin alojamiento para personas mayores y discapacitadas",,,"ciiu.881",,"False","True","False"
"ciiu.889",889,"Otras actividades de asistencia social sin alojamiento","ciiu.88",,,,"True","False","False"
"ciiu.8890",8890,"Otras actividades de asistencia social sin alojamiento",,,"ciiu.889",,"False","True","False"
"ciiu.18","SECCIÓN R","ACTIVIDADES ARTÍSTICAS, DE ENTRETENIMIENTO Y RECREACIÓN",,,,,"False","False","False"
"ciiu.181",181,"Actividades de impresión y actividades de servicios relacionados con la impresión","ciiu.18",,,,"True","False","False"
"ciiu.1811",1811,"Actividades de impresión",,,"ciiu.181",,"False","True","False"
"ciiu.1812",1812,"Actividades de servicios relacionados con la impresión",,,"ciiu.181",,"False","True","False"
"ciiu.182",182,"Producción de copias a partir de grabaciones originales ","ciiu.18",,,,"True","False","False"
"ciiu.1820",1820,"Producción de copias a partir de grabaciones originales ",,,"ciiu.182",,"False","True","False"
"ciiu.90",90,"Actividades creativas, artísticas y de entretenimiento",,,,"ciiu.18","False","False","True"
"ciiu.900",900,"Actividades creativas, artísticas y de entretenimiento ","ciiu.90",,,,"True","False","False"
"ciiu.9001",9001,"Creación literaria",,,"ciiu.900",,"False","True","False"
"ciiu.9002",9002,"Creación musical",,,"ciiu.900",,"False","True","False"
"ciiu.9003",9003,"Creación teatral",,,"ciiu.900",,"False","True","False"
"ciiu.9004",9004,"Creación audiovisual",,,"ciiu.900",,"False","True","False"
"ciiu.9005",9005,"Artes plásticas y visuales",,,"ciiu.900",,"False","True","False"
"ciiu.9006",9006,"Actividades teatrales",,,"ciiu.900",,"False","True","False"
"ciiu.9007",9007,"Actividades de espectáculos musicales en vivo",,,"ciiu.900",,"False","True","False"
"ciiu.9008",9008,"Otras actividades de espectáculos en vivo",,,"ciiu.900",,"False","True","False"
"ciiu.91",91,"Actividades de bibliotecas, archivos, museos y otras actividades culturales",,,,"ciiu.18","False","False","True"
"ciiu.910",910,"Actividades de bibliotecas, archivos, museos y otras actividades culturales","ciiu.91",,,,"True","False","False"
"ciiu.9101",9101,"Actividades de bibliotecas y archivos",,,"ciiu.910",,"False","True","False"
"ciiu.9102",9102,"Actividades y funcionamiento de museos, conservación de edificios y sitios históricos",,,"ciiu.910",,"False","True","False"
"ciiu.9103",9103,"Actividades de jardines botánicos, zoológicos y reservas naturales",,,"ciiu.910",,"False","True","False"
"ciiu.92",92,"Actividades de juegos de azar y apuestas",,,,"ciiu.18","False","False","True"
"ciiu.920",920,"Actividades de juegos de azar y apuestas","ciiu.92",,,,"True","False","False"
"ciiu.9200",9200,"Actividades de juegos de azar y apuestas",,,"ciiu.920",,"False","True","False"
"ciiu.93",93,"Actividades deportivas y actividades recreativas y de esparcimiento",,,,"ciiu.18","False","False","True"
"ciiu.931",931,"Actividades deportivas","ciiu.93",,,,"True","False","False"
"ciiu.9311",9311,"Gestión de instalaciones deportivas",,,"ciiu.931",,"False","True","False"
"ciiu.9312",9312,"Actividades de clubes deportivos",,,"ciiu.931",,"False","True","False"
"ciiu.9319",9319,"Otras actividades deportivas",,,"ciiu.931",,"False","True","False"
"ciiu.932",932,"Otras actividades recreativas y de esparcimiento","ciiu.93",,,,"True","False","False"
"ciiu.9321",9321,"Actividades de parques de atracciones y parques temáticos",,,"ciiu.932",,"False","True","False"
"ciiu.9329",9329,"Otras actividades recreativas y de esparcimiento n.c.p.",,,"ciiu.932",,"False","True","False"
"ciiu.19","SECCIÓN S","OTRAS ACTIVIDADES DE SERVICIOS",,,,,"False","False","False"
"ciiu.191",191,"Fabricación de productos de hornos de coque","ciiu.19",,,,"True","False","False"
"ciiu.1910",1910,"Fabricación de productos de hornos de coque",,,"ciiu.191",,"False","True","False"
"ciiu.192",192,"Fabricación de productos de la refinación del petróleo","ciiu.19",,,,"True","False","False"
"ciiu.1921",1921,"Fabricación de productos de la refinación del petróleo",,,"ciiu.192",,"False","True","False"
"ciiu.1922",1922,"Actividad de mezcla de combustibles",,,"ciiu.192",,"False","True","False"
"ciiu.94",94,"Actividades de asociaciones",,,,"ciiu.19","False","False","True"
"ciiu.941",941,"Actividades de asociaciones empresariales y de empleadores, y asociaciones profesionales ","ciiu.94",,,,"True","False","False"
"ciiu.9411",9411,"Actividades de asociaciones empresariales y de empleadores",,,"ciiu.941",,"False","True","False"
"ciiu.9412",9412,"Actividades de asociaciones profesionales",,,"ciiu.941",,"False","True","False"
"ciiu.942",942,"Actividades de sindicatos de empleados","ciiu.94",,,,"True","False","False"
"ciiu.9420",9420,"Actividades de sindicatos de empleados",,,"ciiu.942",,"False","True","False"
"ciiu.949",949,"Actividades de otras asociaciones","ciiu.94",,,,"True","False","False"
"ciiu.9491",9491,"Actividades de asociaciones religiosas",,,"ciiu.949",,"False","True","False"
"ciiu.9492",9492,"Actividades de asociaciones políticas",,,"ciiu.949",,"False","True","False"
"ciiu.9499",9499,"Actividades de otras asociaciones n.c.p.",,,"ciiu.949",,"False","True","False"
"ciiu.95",95,"Mantenimiento y reparación de computadores, efectos personales y enseres domésticos",,,,"ciiu.19","False","False","True"
